a,b,c,k,b^2/k
1.0086206896551708,59,59.008620689655174,58,60.01724137931034
2.0344827586206904,60,60.03448275862069,58,62.06896551724138
3.077586206896555,61,61.077586206896555,58,64.15517241379311
4.137931034482762,62,62.13793103448276,58,66.27586206896552
5.21551724137931,63,63.21551724137931,58,68.43103448275862
6.310344827586206,64,64.3103448275862,58,70.62068965517241
7.422413793103445,65,65.42241379310344,58,72.84482758620689
8.551724137931032,66,66.55172413793103,58,75.10344827586206
9.698275862068968,67,67.69827586206897,58,77.39655172413794
10.862068965517238,68,68.86206896551724,58,79.72413793103448
12.043103448275865,69,70.04310344827587,58,82.08620689655173
13.241379310344826,70,71.24137931034483,58,84.48275862068965
14.456896551724135,71,72.45689655172413,58,86.91379310344827
15.689655172413794,72,73.6896551724138,58,89.37931034482759
16.939655172413794,73,74.9396551724138,58,91.87931034482759
18.206896551724135,74,76.20689655172413,58,94.41379310344827
19.491379310344826,75,77.49137931034483,58,96.98275862068965
20.793103448275865,76,78.79310344827587,58,99.58620689655173
22.11206896551724,77,80.11206896551724,58,102.22413793103448
23.448275862068968,78,81.44827586206897,58,104.89655172413794
24.801724137931032,79,82.80172413793103,58,107.60344827586206
26.172413793103445,80,84.17241379310344,58,110.34482758620689
27.560344827586206,81,85.5603448275862,58,113.12068965517241
28.96551724137931,82,86.9655172413793,58,115.93103448275862
30.38793103448276,83,88.38793103448276,58,118.77586206896552
31.827586206896555,84,89.82758620689656,58,121.65517241379311
33.28448275862069,85,91.2844827586207,58,124.56896551724138
34.758620689655174,86,92.75862068965517,58,127.51724137931035
36.25,87,94.25,58,130.5
37.758620689655174,88,95.75862068965517,58,133.51724137931035
39.28448275862068,89,97.28448275862068,58,136.56896551724137
40.827586206896555,90,98.82758620689656,58,139.6551724137931
42.38793103448276,91,100.38793103448276,58,142.77586206896552
43.96551724137932,92,101.96551724137932,58,145.93103448275863
45.560344827586206,93,103.5603448275862,58,149.1206896551724
47.172413793103445,94,105.17241379310344,58,152.3448275862069
48.80172413793103,95,106.80172413793103,58,155.60344827586206
50.44827586206897,96,108.44827586206897,58,158.89655172413794
52.11206896551724,97,110.11206896551724,58,162.22413793103448
53.79310344827586,98,111.79310344827586,58,165.58620689655172
55.491379310344826,99,113.49137931034483,58,168.98275862068965
57.20689655172414,100,115.20689655172414,58,172.41379310344828
