a,b,c
1.006849315068493,74,74.0068493150685
2.027397260273972,75,75.02739726027397
3.0616438356164366,76,76.06164383561644
4.109589041095887,77,77.10958904109589
5.171232876712331,78,78.17123287671234
6.2465753424657535,79,79.24657534246575
7.335616438356162,80,80.33561643835617
8.438356164383563,81,81.43835616438356
9.554794520547944,82,82.55479452054794
10.684931506849317,83,83.68493150684932
11.828767123287669,84,84.82876712328766
12.986301369863014,85,85.98630136986301
14.157534246575345,86,87.15753424657535
15.342465753424655,87,88.34246575342465
16.541095890410958,88,89.54109589041096
17.753424657534246,89,90.75342465753425
18.97945205479452,90,91.97945205479452
20.21917808219178,91,93.21917808219177
21.472602739726028,92,94.47260273972603
22.73972602739726,93,95.73972602739727
24.02054794520548,94,97.02054794520548
25.315068493150683,95,98.31506849315068
26.623287671232873,96,99.62328767123287
27.945205479452056,97,100.94520547945206
29.280821917808225,98,102.28082191780823
30.630136986301366,99,103.63013698630137
31.993150684931507,100,104.9931506849315
