a,b,c,k,b^2/k
1.0178571428571423,29,29.017857142857142,28,30.035714285714285
2.071428571428573,30,30.071428571428573,28,32.142857142857146
3.1607142857142847,31,31.160714285714285,28,34.32142857142857
4.285714285714285,32,32.285714285714285,28,36.57142857142857
5.446428571428573,33,33.44642857142857,28,38.892857142857146
6.642857142857142,34,34.64285714285714,28,41.285714285714285
7.875,35,35.875,28,43.75
9.142857142857142,36,37.14285714285714,28,46.285714285714285
10.446428571428573,37,38.44642857142857,28,48.892857142857146
11.785714285714285,38,39.785714285714285,28,51.57142857142857
13.160714285714285,39,41.160714285714285,28,54.32142857142857
14.571428571428573,40,42.57142857142857,28,57.142857142857146
16.017857142857142,41,44.01785714285714,28,60.035714285714285
17.5,42,45.5,28,63.0
19.017857142857146,43,47.017857142857146,28,66.03571428571429
20.57142857142857,44,48.57142857142857,28,69.14285714285714
22.160714285714285,45,50.160714285714285,28,72.32142857142857
23.785714285714285,46,51.785714285714285,28,75.57142857142857
25.44642857142857,47,53.44642857142857,28,78.89285714285714
27.142857142857146,48,55.142857142857146,28,82.28571428571429
28.875,49,56.875,28,85.75
30.642857142857146,50,58.642857142857146,28,89.28571428571429
32.44642857142857,51,60.44642857142857,28,92.89285714285714
34.285714285714285,52,62.285714285714285,28,96.57142857142857
36.160714285714285,53,64.16071428571428,28,100.32142857142857
38.07142857142857,54,66.07142857142857,28,104.14285714285714
40.017857142857146,55,68.01785714285714,28,108.03571428571429
42.0,56,70.0,28,112.0
44.017857142857146,57,72.01785714285714,28,116.03571428571429
46.07142857142857,58,74.07142857142857,28,120.14285714285714
48.160714285714285,59,76.16071428571428,28,124.32142857142857
50.28571428571429,60,78.28571428571429,28,128.57142857142858
52.44642857142857,61,80.44642857142857,28,132.89285714285714
54.64285714285714,62,82.64285714285714,28,137.28571428571428
56.875,63,84.875,28,141.75
59.14285714285714,64,87.14285714285714,28,146.28571428571428
61.44642857142857,65,89.44642857142857,28,150.89285714285714
63.78571428571429,66,91.78571428571429,28,155.57142857142858
66.16071428571429,67,94.16071428571429,28,160.32142857142858
68.57142857142857,68,96.57142857142857,28,165.14285714285714
71.01785714285714,69,99.01785714285714,28,170.03571428571428
73.5,70,101.5,28,175.0
76.01785714285714,71,104.01785714285714,28,180.03571428571428
78.57142857142857,72,106.57142857142857,28,185.14285714285714
81.16071428571429,73,109.16071428571429,28,190.32142857142858
83.78571428571429,74,111.78571428571429,28,195.57142857142858
86.44642857142857,75,114.44642857142857,28,200.89285714285714
89.14285714285714,76,117.14285714285714,28,206.28571428571428
91.875,77,119.875,28,211.75
94.64285714285714,78,122.64285714285714,28,217.28571428571428
97.44642857142857,79,125.44642857142857,28,222.89285714285714
100.28571428571429,80,128.28571428571428,28,228.57142857142858
103.16071428571429,81,131.16071428571428,28,234.32142857142858
106.07142857142857,82,134.07142857142856,28,240.14285714285714
109.01785714285714,83,137.01785714285714,28,246.03571428571428
112.0,84,140.0,28,252.0
115.01785714285714,85,143.01785714285714,28,258.0357142857143
118.07142857142858,86,146.07142857142858,28,264.14285714285717
121.16071428571428,87,149.16071428571428,28,270.32142857142856
124.28571428571428,88,152.28571428571428,28,276.57142857142856
127.44642857142858,89,155.44642857142858,28,282.89285714285717
130.64285714285714,90,158.64285714285714,28,289.2857142857143
133.875,91,161.875,28,295.75
137.14285714285714,92,165.14285714285714,28,302.2857142857143
140.44642857142858,93,168.44642857142858,28,308.89285714285717
143.78571428571428,94,171.78571428571428,28,315.57142857142856
147.16071428571428,95,175.16071428571428,28,322.32142857142856
150.57142857142858,96,178.57142857142858,28,329.14285714285717
154.01785714285714,97,182.01785714285714,28,336.0357142857143
157.5,98,185.5,28,343.0
161.01785714285714,99,189.01785714285714,28,350.0357142857143
164.57142857142858,100,192.57142857142858,28,357.14285714285717
