a,b,c,k,b^2/k
1.0062500000000014,81,81.00625,80,82.0125
2.0249999999999986,82,82.025,80,84.05
3.0562499999999986,83,83.05625,80,86.1125
4.100000000000001,84,84.1,80,88.2
5.15625,85,85.15625,80,90.3125
6.225000000000001,86,86.225,80,92.45
7.306249999999999,87,87.30625,80,94.6125
8.399999999999999,88,88.4,80,96.8
9.506250000000001,89,89.50625,80,99.0125
10.625,90,90.625,80,101.25
11.756250000000001,91,91.75625,80,103.5125
12.899999999999999,92,92.9,80,105.8
14.056249999999999,93,94.05625,80,108.1125
15.225000000000001,94,95.225,80,110.45
16.40625,95,96.40625,80,112.8125
17.6,96,97.6,80,115.2
18.80625,97,98.80625,80,117.6125
20.025,98,100.025,80,120.05
21.25625,99,101.25625,80,122.5125
22.5,100,102.5,80,125.0
