a,b,c
1.0227272727272734,23,23.022727272727273
2.0909090909090917,24,24.090909090909093
3.204545454545455,25,25.204545454545453
4.363636363636363,26,26.363636363636363
5.568181818181817,27,27.568181818181817
6.818181818181817,28,28.818181818181817
8.113636363636363,29,30.113636363636363
9.454545454545453,30,31.454545454545453
10.84090909090909,31,32.84090909090909
12.272727272727273,32,34.27272727272727
13.75,33,35.75
15.272727272727273,34,37.27272727272727
16.84090909090909,35,38.84090909090909
18.454545454545453,36,40.45454545454545
20.113636363636363,37,42.11363636363636
21.81818181818182,38,43.81818181818182
23.56818181818182,39,45.56818181818182
25.363636363636367,40,47.36363636363637
27.204545454545453,41,49.20454545454545
29.090909090909093,42,51.09090909090909
31.022727272727273,43,53.02272727272727
33.0,44,55.0
35.02272727272727,45,57.02272727272727
37.09090909090909,46,59.09090909090909
39.20454545454545,47,61.20454545454545
41.36363636363637,48,63.36363636363637
43.56818181818182,49,65.56818181818181
45.81818181818182,50,67.81818181818181
48.11363636363637,51,70.11363636363637
50.45454545454545,52,72.45454545454545
52.84090909090909,53,74.8409090909091
55.272727272727266,54,77.27272727272727
57.75,55,79.75
60.272727272727266,56,82.27272727272727
62.84090909090909,57,84.8409090909091
65.45454545454545,58,87.45454545454545
68.11363636363636,59,90.11363636363636
70.81818181818181,60,92.81818181818181
73.56818181818181,61,95.56818181818181
76.36363636363636,62,98.36363636363636
79.20454545454545,63,101.20454545454545
82.0909090909091,64,104.0909090909091
85.02272727272727,65,107.02272727272727
88.0,66,110.0
91.02272727272727,67,113.02272727272727
94.0909090909091,68,116.0909090909091
97.20454545454545,69,119.20454545454545
100.36363636363636,70,122.36363636363636
103.56818181818181,71,125.56818181818181
106.81818181818181,72,128.8181818181818
110.11363636363636,73,132.11363636363637
113.45454545454545,74,135.45454545454544
116.8409090909091,75,138.8409090909091
120.27272727272728,76,142.27272727272728
123.75,77,145.75
127.27272727272728,78,149.27272727272728
130.8409090909091,79,152.8409090909091
134.45454545454547,80,156.45454545454547
138.11363636363637,81,160.11363636363637
141.8181818181818,82,163.8181818181818
145.5681818181818,83,167.5681818181818
149.36363636363637,84,171.36363636363637
153.20454545454547,85,175.20454545454547
157.0909090909091,86,179.0909090909091
161.02272727272728,87,183.02272727272728
165.0,88,187.0
169.02272727272728,89,191.02272727272728
173.0909090909091,90,195.0909090909091
177.20454545454547,91,199.20454545454547
181.36363636363637,92,203.36363636363637
185.5681818181818,93,207.5681818181818
189.8181818181818,94,211.8181818181818
194.11363636363637,95,216.11363636363637
198.45454545454547,96,220.45454545454547
202.8409090909091,97,224.8409090909091
207.27272727272728,98,229.27272727272728
211.75,99,233.75
216.27272727272728,100,238.27272727272728
