a,b,c,k,b^2/k
1.0138888888888893,37,37.013888888888886,36,38.02777777777778
2.055555555555557,38,38.05555555555556,36,40.111111111111114
3.125,39,39.125,36,42.25
4.222222222222221,40,40.22222222222222,36,44.44444444444444
5.347222222222221,41,41.34722222222222,36,46.69444444444444
6.5,42,42.5,36,49.0
7.680555555555557,43,43.68055555555556,36,51.361111111111114
8.88888888888889,44,44.888888888888886,36,53.77777777777778
10.125,45,46.125,36,56.25
11.38888888888889,46,47.388888888888886,36,58.77777777777778
12.680555555555557,47,48.68055555555556,36,61.361111111111114
14.0,48,50.0,36,64.0
15.347222222222221,49,51.34722222222222,36,66.69444444444444
16.72222222222222,50,52.72222222222222,36,69.44444444444444
18.125,51,54.125,36,72.25
19.555555555555557,52,55.55555555555556,36,75.11111111111111
21.013888888888886,53,57.013888888888886,36,78.02777777777777
22.5,54,58.5,36,81.0
24.013888888888886,55,60.013888888888886,36,84.02777777777777
25.555555555555557,56,61.55555555555556,36,87.11111111111111
27.125,57,63.125,36,90.25
28.72222222222222,58,64.72222222222223,36,93.44444444444444
30.34722222222222,59,66.34722222222223,36,96.69444444444444
32.0,60,68.0,36,100.0
33.68055555555556,61,69.68055555555556,36,103.36111111111111
35.388888888888886,62,71.38888888888889,36,106.77777777777777
37.125,63,73.125,36,110.25
38.888888888888886,64,74.88888888888889,36,113.77777777777777
40.68055555555556,65,76.68055555555556,36,117.36111111111111
42.5,66,78.5,36,121.0
44.34722222222222,67,80.34722222222223,36,124.69444444444444
46.22222222222223,68,82.22222222222223,36,128.44444444444446
48.125,69,84.125,36,132.25
50.05555555555556,70,86.05555555555556,36,136.11111111111111
52.013888888888886,71,88.01388888888889,36,140.02777777777777
54.0,72,90.0,36,144.0
56.013888888888886,73,92.01388888888889,36,148.02777777777777
58.05555555555556,74,94.05555555555556,36,152.11111111111111
60.125,75,96.125,36,156.25
62.22222222222223,76,98.22222222222223,36,160.44444444444446
64.34722222222223,77,100.34722222222223,36,164.69444444444446
66.5,78,102.5,36,169.0
68.68055555555556,79,104.68055555555556,36,173.36111111111111
70.88888888888889,80,106.88888888888889,36,177.77777777777777
73.125,81,109.125,36,182.25
75.38888888888889,82,111.38888888888889,36,186.77777777777777
77.68055555555556,83,113.68055555555556,36,191.36111111111111
80.0,84,116.0,36,196.0
82.34722222222223,85,118.34722222222223,36,200.69444444444446
84.72222222222223,86,120.72222222222223,36,205.44444444444446
87.125,87,123.125,36,210.25
89.55555555555556,88,125.55555555555556,36,215.11111111111111
92.01388888888889,89,128.01388888888889,36,220.02777777777777
94.5,90,130.5,36,225.0
97.01388888888889,91,133.01388888888889,36,230.02777777777777
99.55555555555556,92,135.55555555555554,36,235.11111111111111
102.125,93,138.125,36,240.25
104.72222222222223,94,140.72222222222223,36,245.44444444444446
107.34722222222223,95,143.34722222222223,36,250.69444444444446
110.0,96,146.0,36,256.0
112.68055555555554,97,148.68055555555554,36,261.3611111111111
115.38888888888889,98,151.38888888888889,36,266.77777777777777
118.125,99,154.125,36,272.25
120.88888888888889,100,156.88888888888889,36,277.77777777777777
