a,b,c,k,b^2/k
1.0277777777777786,19,19.02777777777778,18,20.055555555555557
2.1111111111111107,20,20.11111111111111,18,22.22222222222222
3.25,21,21.25,18,24.5
4.444444444444445,22,22.444444444444443,18,26.88888888888889
5.694444444444445,23,23.694444444444443,18,29.38888888888889
7.0,24,25.0,18,32.0
8.36111111111111,25,26.36111111111111,18,34.72222222222222
9.777777777777779,26,27.77777777777778,18,37.55555555555556
11.25,27,29.25,18,40.5
12.777777777777779,28,30.77777777777778,18,43.55555555555556
14.36111111111111,29,32.361111111111114,18,46.72222222222222
16.0,30,34.0,18,50.0
17.694444444444443,31,35.69444444444444,18,53.388888888888886
19.444444444444443,32,37.44444444444444,18,56.888888888888886
21.25,33,39.25,18,60.5
23.111111111111114,34,41.111111111111114,18,64.22222222222223
25.02777777777778,35,43.02777777777778,18,68.05555555555556
27.0,36,45.0,18,72.0
29.02777777777778,37,47.02777777777778,18,76.05555555555556
31.111111111111114,38,49.111111111111114,18,80.22222222222223
33.25,39,51.25,18,84.5
35.44444444444444,40,53.44444444444444,18,88.88888888888889
37.69444444444444,41,55.69444444444444,18,93.38888888888889
40.0,42,58.0,18,98.0
42.361111111111114,43,60.361111111111114,18,102.72222222222223
44.77777777777778,44,62.77777777777778,18,107.55555555555556
47.25,45,65.25,18,112.5
49.77777777777778,46,67.77777777777777,18,117.55555555555556
52.361111111111114,47,70.36111111111111,18,122.72222222222223
55.0,48,73.0,18,128.0
57.69444444444444,49,75.69444444444444,18,133.38888888888889
60.44444444444444,50,78.44444444444444,18,138.88888888888889
63.25,51,81.25,18,144.5
66.11111111111111,52,84.11111111111111,18,150.22222222222223
69.02777777777777,53,87.02777777777777,18,156.05555555555554
72.0,54,90.0,18,162.0
75.02777777777777,55,93.02777777777777,18,168.05555555555554
78.11111111111111,56,96.11111111111111,18,174.22222222222223
81.25,57,99.25,18,180.5
84.44444444444444,58,102.44444444444444,18,186.88888888888889
87.69444444444444,59,105.69444444444444,18,193.38888888888889
91.0,60,109.0,18,200.0
94.36111111111111,61,112.36111111111111,18,206.72222222222223
97.77777777777777,62,115.77777777777777,18,213.55555555555554
101.25,63,119.25,18,220.5
104.77777777777777,64,122.77777777777777,18,227.55555555555554
108.36111111111111,65,126.36111111111111,18,234.72222222222223
112.0,66,130.0,18,242.0
115.69444444444444,67,133.69444444444446,18,249.38888888888889
119.44444444444446,68,137.44444444444446,18,256.8888888888889
123.25,69,141.25,18,264.5
127.11111111111111,70,145.11111111111111,18,272.22222222222223
131.02777777777777,71,149.02777777777777,18,280.05555555555554
135.0,72,153.0,18,288.0
139.02777777777777,73,157.02777777777777,18,296.05555555555554
143.11111111111111,74,161.11111111111111,18,304.22222222222223
147.25,75,165.25,18,312.5
151.44444444444446,76,169.44444444444446,18,320.8888888888889
155.69444444444446,77,173.69444444444446,18,329.3888888888889
160.0,78,178.0,18,338.0
164.36111111111111,79,182.36111111111111,18,346.72222222222223
168.77777777777777,80,186.77777777777777,18,355.55555555555554
173.25,81,191.25,18,364.5
177.77777777777777,82,195.77777777777777,18,373.55555555555554
182.36111111111111,83,200.36111111111111,18,382.72222222222223
187.0,84,205.0,18,392.0
191.69444444444446,85,209.69444444444446,18,401.3888888888889
196.44444444444446,86,214.44444444444446,18,410.8888888888889
201.25,87,219.25,18,420.5
206.11111111111111,88,224.11111111111111,18,430.22222222222223
211.02777777777777,89,229.02777777777777,18,440.05555555555554
216.0,90,234.0,18,450.0
221.02777777777777,91,239.02777777777777,18,460.05555555555554
226.11111111111111,92,244.11111111111111,18,470.22222222222223
231.25,93,249.25,18,480.5
236.44444444444446,94,254.44444444444446,18,490.8888888888889
241.69444444444446,95,259.69444444444446,18,501.3888888888889
247.0,96,265.0,18,512.0
252.3611111111111,97,270.3611111111111,18,522.7222222222222
257.77777777777777,98,275.77777777777777,18,533.5555555555555
263.25,99,281.25,18,544.5
268.77777777777777,100,286.77777777777777,18,555.5555555555555
