a,b,c,k,b^2/k
1.0079365079365061,64,64.0079365079365,63,65.01587301587301
2.0317460317460316,65,65.03174603174602,63,67.06349206349206
3.0714285714285694,66,66.07142857142857,63,69.14285714285714
4.1269841269841265,67,67.12698412698413,63,71.25396825396825
5.198412698412696,68,68.1984126984127,63,73.39682539682539
6.285714285714285,69,69.28571428571428,63,75.57142857142857
7.388888888888886,70,70.38888888888889,63,77.77777777777777
8.507936507936506,71,71.5079365079365,63,80.01587301587301
9.642857142857146,72,72.64285714285714,63,82.28571428571429
10.79365079365079,73,73.79365079365078,63,84.58730158730158
11.960317460317462,74,74.96031746031747,63,86.92063492063492
13.142857142857146,75,76.14285714285714,63,89.28571428571429
14.341269841269842,76,77.34126984126985,63,91.68253968253968
15.555555555555557,77,78.55555555555556,63,94.11111111111111
16.785714285714285,78,79.78571428571428,63,96.57142857142857
18.03174603174603,79,81.03174603174602,63,99.06349206349206
19.29365079365079,80,82.29365079365078,63,101.58730158730158
20.57142857142857,81,83.57142857142857,63,104.14285714285714
21.865079365079367,82,84.86507936507937,63,106.73015873015873
23.174603174603178,83,86.17460317460318,63,109.34920634920636
24.5,84,87.5,63,112.0
25.841269841269842,85,88.84126984126985,63,114.68253968253968
27.198412698412696,86,90.1984126984127,63,117.39682539682539
28.57142857142857,87,91.57142857142857,63,120.14285714285714
29.960317460317462,88,92.96031746031747,63,122.92063492063492
31.365079365079367,89,94.36507936507937,63,125.73015873015873
32.78571428571429,90,95.78571428571429,63,128.57142857142858
34.22222222222223,91,97.22222222222223,63,131.44444444444446
35.67460317460318,92,98.67460317460318,63,134.34920634920636
37.14285714285714,93,100.14285714285714,63,137.28571428571428
38.62698412698413,94,101.62698412698413,63,140.25396825396825
40.12698412698413,95,103.12698412698413,63,143.25396825396825
41.64285714285714,96,104.64285714285714,63,146.28571428571428
43.17460317460318,97,106.17460317460318,63,149.34920634920636
44.72222222222223,98,107.72222222222223,63,152.44444444444446
46.28571428571429,99,109.28571428571429,63,155.57142857142858
47.86507936507937,100,110.86507936507937,63,158.73015873015873
