a,b,c
1.0086206896551708,59,59.008620689655174
2.0344827586206904,60,60.03448275862069
3.077586206896555,61,61.077586206896555
4.137931034482762,62,62.13793103448276
5.21551724137931,63,63.21551724137931
6.310344827586206,64,64.3103448275862
7.422413793103445,65,65.42241379310344
8.551724137931032,66,66.55172413793103
9.698275862068968,67,67.69827586206897
10.862068965517238,68,68.86206896551724
12.043103448275865,69,70.04310344827587
13.241379310344826,70,71.24137931034483
14.456896551724135,71,72.45689655172413
15.689655172413794,72,73.6896551724138
16.939655172413794,73,74.9396551724138
18.206896551724135,74,76.20689655172413
19.491379310344826,75,77.49137931034483
20.793103448275865,76,78.79310344827587
22.11206896551724,77,80.11206896551724
23.448275862068968,78,81.44827586206897
24.801724137931032,79,82.80172413793103
26.172413793103445,80,84.17241379310344
27.560344827586206,81,85.5603448275862
28.96551724137931,82,86.9655172413793
30.38793103448276,83,88.38793103448276
31.827586206896555,84,89.82758620689656
33.28448275862069,85,91.2844827586207
34.758620689655174,86,92.75862068965517
36.25,87,94.25
37.758620689655174,88,95.75862068965517
39.28448275862068,89,97.28448275862068
40.827586206896555,90,98.82758620689656
42.38793103448276,91,100.38793103448276
43.96551724137932,92,101.96551724137932
45.560344827586206,93,103.5603448275862
47.172413793103445,94,105.17241379310344
48.80172413793103,95,106.80172413793103
50.44827586206897,96,108.44827586206897
52.11206896551724,97,110.11206896551724
53.79310344827586,98,111.79310344827586
55.491379310344826,99,113.49137931034483
57.20689655172414,100,115.20689655172414
