a,b,c,k,b^2/k
1.0454545454545459,12,12.045454545454547,11,13.090909090909092
2.1818181818181817,13,13.181818181818182,11,15.363636363636363
3.4090909090909083,14,14.409090909090908,11,17.818181818181817
4.727272727272727,15,15.727272727272727,11,20.454545454545453
6.136363636363637,16,17.136363636363637,11,23.272727272727273
7.636363636363637,17,18.636363636363637,11,26.272727272727273
9.227272727272727,18,20.227272727272727,11,29.454545454545453
10.90909090909091,19,21.90909090909091,11,32.81818181818182
12.681818181818183,20,23.681818181818183,11,36.36363636363637
14.545454545454547,21,25.545454545454547,11,40.09090909090909
16.5,22,27.5,11,44.0
18.545454545454547,23,29.545454545454547,11,48.09090909090909
20.681818181818183,24,31.681818181818183,11,52.36363636363637
22.90909090909091,25,33.90909090909091,11,56.81818181818182
25.227272727272727,26,36.22727272727273,11,61.45454545454545
27.636363636363633,27,38.63636363636363,11,66.27272727272727
30.136363636363633,28,41.13636363636363,11,71.27272727272727
32.72727272727273,29,43.72727272727273,11,76.45454545454545
35.40909090909091,30,46.40909090909091,11,81.81818181818181
38.18181818181818,31,49.18181818181818,11,87.36363636363636
41.04545454545455,32,52.04545454545455,11,93.0909090909091
44.0,33,55.0,11,99.0
47.04545454545455,34,58.04545454545455,11,105.0909090909091
50.18181818181818,35,61.18181818181818,11,111.36363636363636
53.40909090909091,36,64.4090909090909,11,117.81818181818181
56.72727272727273,37,67.72727272727272,11,124.45454545454545
60.13636363636364,38,71.13636363636364,11,131.27272727272728
63.63636363636364,39,74.63636363636364,11,138.27272727272728
67.22727272727273,40,78.22727272727273,11,145.45454545454547
70.9090909090909,41,81.9090909090909,11,152.8181818181818
74.68181818181819,42,85.68181818181819,11,160.36363636363637
78.54545454545455,43,89.54545454545455,11,168.0909090909091
82.5,44,93.5,11,176.0
86.54545454545455,45,97.54545454545455,11,184.0909090909091
90.68181818181819,46,101.68181818181819,11,192.36363636363637
94.9090909090909,47,105.9090909090909,11,200.8181818181818
99.22727272727273,48,110.22727272727273,11,209.45454545454547
103.63636363636364,49,114.63636363636364,11,218.27272727272728
108.13636363636364,50,119.13636363636364,11,227.27272727272728
112.72727272727273,51,123.72727272727273,11,236.45454545454547
117.4090909090909,52,128.4090909090909,11,245.8181818181818
122.18181818181819,53,133.1818181818182,11,255.36363636363637
127.04545454545453,54,138.04545454545453,11,265.09090909090907
132.0,55,143.0,11,275.0
137.04545454545453,56,148.04545454545453,11,285.09090909090907
142.1818181818182,57,153.1818181818182,11,295.3636363636364
147.4090909090909,58,158.4090909090909,11,305.8181818181818
152.72727272727272,59,163.72727272727272,11,316.45454545454544
158.13636363636363,60,169.13636363636363,11,327.27272727272725
163.63636363636363,61,174.63636363636363,11,338.27272727272725
169.22727272727272,62,180.22727272727272,11,349.45454545454544
174.9090909090909,63,185.9090909090909,11,360.8181818181818
180.6818181818182,64,191.6818181818182,11,372.3636363636364
186.54545454545453,65,197.54545454545453,11,384.09090909090907
192.5,66,203.5,11,396.0
198.54545454545453,67,209.54545454545453,11,408.09090909090907
204.6818181818182,68,215.6818181818182,11,420.3636363636364
210.9090909090909,69,221.9090909090909,11,432.8181818181818
217.22727272727272,70,228.22727272727272,11,445.45454545454544
223.63636363636363,71,234.63636363636363,11,458.27272727272725
230.13636363636363,72,241.13636363636363,11,471.27272727272725
236.72727272727272,73,247.72727272727272,11,484.45454545454544
243.4090909090909,74,254.4090909090909,11,497.8181818181818
250.1818181818182,75,261.1818181818182,11,511.3636363636364
257.04545454545456,76,268.04545454545456,11,525.0909090909091
264.0,77,275.0,11,539.0
271.04545454545456,78,282.04545454545456,11,553.0909090909091
278.1818181818182,79,289.1818181818182,11,567.3636363636364
285.40909090909093,80,296.40909090909093,11,581.8181818181819
292.72727272727275,81,303.72727272727275,11,596.4545454545455
300.1363636363636,82,311.1363636363636,11,611.2727272727273
307.6363636363636,83,318.6363636363636,11,626.2727272727273
315.22727272727275,84,326.22727272727275,11,641.4545454545455
322.90909090909093,85,333.90909090909093,11,656.8181818181819
330.6818181818182,86,341.6818181818182,11,672.3636363636364
338.54545454545456,87,349.54545454545456,11,688.0909090909091
346.5,88,357.5,11,704.0
354.54545454545456,89,365.54545454545456,11,720.0909090909091
362.6818181818182,90,373.6818181818182,11,736.3636363636364
370.90909090909093,91,381.90909090909093,11,752.8181818181819
379.22727272727275,92,390.22727272727275,11,769.4545454545455
387.6363636363636,93,398.6363636363636,11,786.2727272727273
396.1363636363636,94,407.1363636363636,11,803.2727272727273
404.72727272727275,95,415.72727272727275,11,820.4545454545455
413.40909090909093,96,424.40909090909093,11,837.8181818181819
422.1818181818182,97,433.1818181818182,11,855.3636363636364
431.04545454545456,98,442.04545454545456,11,873.0909090909091
440.0,99,451.0,11,891.0
449.04545454545456,100,460.04545454545456,11,909.0909090909091
