a,b,c
1.0078125,65,65.0078125
2.03125,66,66.03125
3.0703125,67,67.0703125
4.125,68,68.125
5.1953125,69,69.1953125
6.28125,70,70.28125
7.3828125,71,71.3828125
8.5,72,72.5
9.6328125,73,73.6328125
10.78125,74,74.78125
11.9453125,75,75.9453125
13.125,76,77.125
14.3203125,77,78.3203125
15.53125,78,79.53125
16.7578125,79,80.7578125
18.0,80,82.0
19.2578125,81,83.2578125
20.53125,82,84.53125
21.8203125,83,85.8203125
23.125,84,87.125
24.4453125,85,88.4453125
25.78125,86,89.78125
27.1328125,87,91.1328125
28.5,88,92.5
29.8828125,89,93.8828125
31.28125,90,95.28125
32.6953125,91,96.6953125
34.125,92,98.125
35.5703125,93,99.5703125
37.03125,94,101.03125
38.5078125,95,102.5078125
40.0,96,104.0
41.5078125,97,105.5078125
43.03125,98,107.03125
44.5703125,99,108.5703125
46.125,100,110.125
