a,b,c,k,b^2/k
1.0333333333333332,16,16.03333333333333,15,17.066666666666666
2.133333333333333,17,17.133333333333333,15,19.266666666666666
3.3000000000000007,18,18.3,15,21.6
4.533333333333333,19,19.53333333333333,15,24.066666666666666
5.833333333333334,20,20.833333333333336,15,26.666666666666668
7.199999999999999,21,22.2,15,29.4
8.633333333333333,22,23.633333333333333,15,32.266666666666666
10.133333333333333,23,25.133333333333333,15,35.266666666666666
11.7,24,26.7,15,38.4
13.333333333333332,25,28.333333333333332,15,41.666666666666664
15.033333333333335,26,30.033333333333335,15,45.06666666666667
16.8,27,31.8,15,48.6
18.633333333333333,28,33.63333333333333,15,52.266666666666666
20.533333333333335,29,35.53333333333333,15,56.06666666666667
22.5,30,37.5,15,60.0
24.53333333333333,31,39.53333333333333,15,64.06666666666666
26.633333333333333,32,41.63333333333333,15,68.26666666666667
28.799999999999997,33,43.8,15,72.6
31.03333333333333,34,46.03333333333333,15,77.06666666666666
33.333333333333336,35,48.333333333333336,15,81.66666666666667
35.7,36,50.7,15,86.4
38.13333333333333,37,53.13333333333333,15,91.26666666666667
40.63333333333333,38,55.63333333333333,15,96.26666666666667
43.2,39,58.2,15,101.4
45.833333333333336,40,60.833333333333336,15,106.66666666666667
48.53333333333333,41,63.53333333333333,15,112.06666666666666
51.3,42,66.3,15,117.6
54.13333333333333,43,69.13333333333333,15,123.26666666666667
57.03333333333333,44,72.03333333333333,15,129.06666666666666
60.0,45,75.0,15,135.0
63.03333333333333,46,78.03333333333333,15,141.06666666666666
66.13333333333334,47,81.13333333333334,15,147.26666666666668
69.3,48,84.3,15,153.6
72.53333333333333,49,87.53333333333333,15,160.06666666666666
75.83333333333333,50,90.83333333333333,15,166.66666666666666
79.2,51,94.2,15,173.4
82.63333333333334,52,97.63333333333334,15,180.26666666666668
86.13333333333334,53,101.13333333333334,15,187.26666666666668
89.7,54,104.7,15,194.4
93.33333333333333,55,108.33333333333333,15,201.66666666666666
97.03333333333333,56,112.03333333333333,15,209.06666666666666
100.8,57,115.8,15,216.6
104.63333333333334,58,119.63333333333334,15,224.26666666666668
108.53333333333333,59,123.53333333333333,15,232.06666666666666
112.5,60,127.5,15,240.0
116.53333333333333,61,131.53333333333333,15,248.06666666666666
120.63333333333333,62,135.63333333333333,15,256.26666666666665
124.80000000000001,63,139.8,15,264.6
129.03333333333333,64,144.03333333333333,15,273.06666666666666
133.33333333333334,65,148.33333333333334,15,281.6666666666667
137.7,66,152.7,15,290.4
142.13333333333333,67,157.13333333333333,15,299.26666666666665
146.63333333333333,68,161.63333333333333,15,308.26666666666665
151.2,69,166.2,15,317.4
155.83333333333334,70,170.83333333333334,15,326.6666666666667
160.53333333333333,71,175.53333333333333,15,336.06666666666666
165.3,72,180.3,15,345.6
170.13333333333333,73,185.13333333333333,15,355.26666666666665
175.03333333333333,74,190.03333333333333,15,365.06666666666666
180.0,75,195.0,15,375.0
185.03333333333333,76,200.03333333333333,15,385.06666666666666
190.13333333333333,77,205.13333333333333,15,395.26666666666665
195.3,78,210.3,15,405.6
200.53333333333333,79,215.53333333333333,15,416.06666666666666
205.83333333333334,80,220.83333333333334,15,426.6666666666667
211.2,81,226.2,15,437.4
216.63333333333333,82,231.63333333333333,15,448.26666666666665
222.13333333333333,83,237.13333333333333,15,459.26666666666665
227.7,84,242.7,15,470.4
233.33333333333334,85,248.33333333333334,15,481.6666666666667
239.03333333333333,86,254.03333333333333,15,493.06666666666666
244.8,87,259.8,15,504.6
250.63333333333333,88,265.6333333333333,15,516.2666666666667
256.53333333333336,89,271.53333333333336,15,528.0666666666667
262.5,90,277.5,15,540.0
268.53333333333336,91,283.53333333333336,15,552.0666666666667
274.6333333333333,92,289.6333333333333,15,564.2666666666667
280.8,93,295.8,15,576.6
287.03333333333336,94,302.03333333333336,15,589.0666666666667
293.3333333333333,95,308.3333333333333,15,601.6666666666666
299.7,96,314.7,15,614.4
306.1333333333333,97,321.1333333333333,15,627.2666666666667
312.6333333333333,98,327.6333333333333,15,640.2666666666667
319.2,99,334.2,15,653.4
325.8333333333333,100,340.8333333333333,15,666.6666666666666
