a,b,c,k,b^2/k
1.006849315068493,74,74.0068493150685,73,75.01369863013699
2.027397260273972,75,75.02739726027397,73,77.05479452054794
3.0616438356164366,76,76.06164383561644,73,79.12328767123287
4.109589041095887,77,77.10958904109589,73,81.21917808219177
5.171232876712331,78,78.17123287671234,73,83.34246575342466
6.2465753424657535,79,79.24657534246575,73,85.4931506849315
7.335616438356162,80,80.33561643835617,73,87.67123287671232
8.438356164383563,81,81.43835616438356,73,89.87671232876713
9.554794520547944,82,82.55479452054794,73,92.10958904109589
10.684931506849317,83,83.68493150684932,73,94.36986301369863
11.828767123287669,84,84.82876712328766,73,96.65753424657534
12.986301369863014,85,85.98630136986301,73,98.97260273972603
14.157534246575345,86,87.15753424657535,73,101.31506849315069
15.342465753424655,87,88.34246575342465,73,103.68493150684931
16.541095890410958,88,89.54109589041096,73,106.08219178082192
17.753424657534246,89,90.75342465753425,73,108.5068493150685
18.97945205479452,90,91.97945205479452,73,110.95890410958904
20.21917808219178,91,93.21917808219177,73,113.43835616438356
21.472602739726028,92,94.47260273972603,73,115.94520547945206
22.73972602739726,93,95.73972602739727,73,118.47945205479452
24.02054794520548,94,97.02054794520548,73,121.04109589041096
25.315068493150683,95,98.31506849315068,73,123.63013698630137
26.623287671232873,96,99.62328767123287,73,126.24657534246575
27.945205479452056,97,100.94520547945206,73,128.8904109589041
29.280821917808225,98,102.28082191780823,73,131.56164383561645
30.630136986301366,99,103.63013698630137,73,134.26027397260273
31.993150684931507,100,104.9931506849315,73,136.986301369863
