a,b,c,k,b^2/k
1.0384615384615383,14,14.038461538461538,13,15.076923076923077
2.1538461538461533,15,15.153846153846153,13,17.307692307692307
3.3461538461538467,16,16.346153846153847,13,19.692307692307693
4.615384615384615,17,17.615384615384613,13,22.23076923076923
5.961538461538462,18,18.96153846153846,13,24.923076923076923
7.384615384615385,19,20.384615384615387,13,27.76923076923077
8.884615384615385,20,21.884615384615387,13,30.76923076923077
10.46153846153846,21,23.46153846153846,13,33.92307692307692
12.115384615384617,22,25.115384615384617,13,37.23076923076923
13.846153846153847,23,26.846153846153847,13,40.69230769230769
15.653846153846153,24,28.653846153846153,13,44.30769230769231
17.53846153846154,25,30.53846153846154,13,48.07692307692308
19.5,26,32.5,13,52.0
21.53846153846154,27,34.53846153846154,13,56.07692307692308
23.653846153846153,28,36.65384615384615,13,60.30769230769231
25.846153846153847,29,38.84615384615385,13,64.6923076923077
28.115384615384613,30,41.11538461538461,13,69.23076923076923
30.46153846153846,31,43.46153846153846,13,73.92307692307692
32.88461538461539,32,45.88461538461539,13,78.76923076923077
35.38461538461539,33,48.38461538461539,13,83.76923076923077
37.96153846153846,34,50.96153846153846,13,88.92307692307692
40.61538461538461,35,53.61538461538461,13,94.23076923076923
43.34615384615385,36,56.34615384615385,13,99.6923076923077
46.15384615384615,37,59.15384615384615,13,105.3076923076923
49.03846153846154,38,62.03846153846154,13,111.07692307692308
52.0,39,65.0,13,117.0
55.03846153846154,40,68.03846153846155,13,123.07692307692308
58.15384615384616,41,71.15384615384616,13,129.30769230769232
61.34615384615384,42,74.34615384615384,13,135.69230769230768
64.61538461538461,43,77.61538461538461,13,142.23076923076923
67.96153846153847,44,80.96153846153847,13,148.92307692307693
71.38461538461539,45,84.38461538461539,13,155.76923076923077
74.88461538461539,46,87.88461538461539,13,162.76923076923077
78.46153846153847,47,91.46153846153847,13,169.92307692307693
82.11538461538461,48,95.11538461538461,13,177.23076923076923
85.84615384615384,49,98.84615384615384,13,184.69230769230768
89.65384615384616,50,102.65384615384616,13,192.30769230769232
93.53846153846153,51,106.53846153846153,13,200.07692307692307
97.5,52,110.5,13,208.0
101.53846153846153,53,114.53846153846153,13,216.07692307692307
105.65384615384616,54,118.65384615384616,13,224.30769230769232
109.84615384615384,55,122.84615384615384,13,232.69230769230768
114.11538461538461,56,127.11538461538461,13,241.23076923076923
118.46153846153847,57,131.46153846153845,13,249.92307692307693
122.88461538461539,58,135.8846153846154,13,258.7692307692308
127.38461538461539,59,140.3846153846154,13,267.7692307692308
131.96153846153845,60,144.96153846153845,13,276.9230769230769
136.6153846153846,61,149.6153846153846,13,286.2307692307692
141.34615384615384,62,154.34615384615384,13,295.6923076923077
146.15384615384616,63,159.15384615384616,13,305.3076923076923
151.03846153846155,64,164.03846153846155,13,315.0769230769231
156.0,65,169.0,13,325.0
161.03846153846155,66,174.03846153846155,13,335.0769230769231
166.15384615384616,67,179.15384615384616,13,345.3076923076923
171.34615384615384,68,184.34615384615384,13,355.6923076923077
176.6153846153846,69,189.6153846153846,13,366.2307692307692
181.96153846153845,70,194.96153846153845,13,376.9230769230769
187.3846153846154,71,200.3846153846154,13,387.7692307692308
192.8846153846154,72,205.8846153846154,13,398.7692307692308
198.46153846153845,73,211.46153846153845,13,409.9230769230769
204.1153846153846,74,217.1153846153846,13,421.2307692307692
209.84615384615384,75,222.84615384615384,13,432.6923076923077
215.65384615384616,76,228.65384615384616,13,444.3076923076923
221.53846153846155,77,234.53846153846155,13,456.0769230769231
227.5,78,240.5,13,468.0
233.53846153846155,79,246.53846153846155,13,480.0769230769231
239.65384615384616,80,252.65384615384616,13,492.3076923076923
245.84615384615384,81,258.8461538461538,13,504.6923076923077
252.11538461538464,82,265.11538461538464,13,517.2307692307693
258.46153846153845,83,271.46153846153845,13,529.9230769230769
264.88461538461536,84,277.88461538461536,13,542.7692307692307
271.38461538461536,85,284.38461538461536,13,555.7692307692307
277.96153846153845,86,290.96153846153845,13,568.9230769230769
284.61538461538464,87,297.61538461538464,13,582.2307692307693
291.34615384615387,88,304.34615384615387,13,595.6923076923077
298.15384615384613,89,311.15384615384613,13,609.3076923076923
305.03846153846155,90,318.03846153846155,13,623.0769230769231
312.0,91,325.0,13,637.0
319.03846153846155,92,332.03846153846155,13,651.0769230769231
326.15384615384613,93,339.15384615384613,13,665.3076923076923
333.34615384615387,94,346.34615384615387,13,679.6923076923077
340.61538461538464,95,353.61538461538464,13,694.2307692307693
347.96153846153845,96,360.96153846153845,13,708.9230769230769
355.38461538461536,97,368.38461538461536,13,723.7692307692307
362.88461538461536,98,375.88461538461536,13,738.7692307692307
370.46153846153845,99,383.46153846153845,13,753.9230769230769
378.11538461538464,100,391.11538461538464,13,769.2307692307693
