a,b,c
1.0061728395061706,82,82.00617283950618
2.0246913580246897,83,83.02469135802468
3.055555555555557,84,84.05555555555556
4.098765432098766,85,85.09876543209876
5.154320987654323,86,86.15432098765433
6.222222222222221,87,87.22222222222223
7.302469135802468,88,88.30246913580247
8.395061728395063,89,89.39506172839506
9.5,90,90.5
10.617283950617285,91,91.61728395061729
11.746913580246911,92,92.74691358024691
12.888888888888886,93,93.88888888888889
14.043209876543209,94,95.04320987654322
15.209876543209873,95,96.20987654320987
16.388888888888886,96,97.38888888888889
17.580246913580247,97,98.58024691358025
18.78395061728395,98,99.78395061728395
20.0,99,101.0
21.228395061728392,100,102.22839506172839
