a,b,c,k,b^2/k
1.0217391304347831,24,24.02173913043478,23,25.043478260869566
2.086956521739131,25,25.086956521739133,23,27.17391304347826
3.195652173913043,26,26.195652173913043,23,29.391304347826086
4.3478260869565215,27,27.347826086956523,23,31.695652173913043
5.543478260869566,28,28.543478260869566,23,34.08695652173913
6.782608695652176,29,29.782608695652176,23,36.56521739130435
8.065217391304348,30,31.065217391304348,23,39.130434782608695
9.391304347826086,31,32.391304347826086,23,41.78260869565217
10.76086956521739,32,33.76086956521739,23,44.52173913043478
12.173913043478262,33,35.173913043478265,23,47.34782608695652
13.630434782608695,34,36.630434782608695,23,50.26086956521739
15.130434782608695,35,38.130434782608695,23,53.26086956521739
16.67391304347826,36,39.673913043478265,23,56.34782608695652
18.26086956521739,37,41.26086956521739,23,59.52173913043478
19.891304347826086,38,42.891304347826086,23,62.78260869565217
21.56521739130435,39,44.56521739130435,23,66.1304347826087
23.282608695652172,40,46.28260869565217,23,69.56521739130434
25.043478260869563,41,48.04347826086956,23,73.08695652173913
26.847826086956523,42,49.84782608695652,23,76.69565217391305
28.695652173913047,43,51.69565217391305,23,80.3913043478261
30.586956521739133,44,53.58695652173913,23,84.17391304347827
32.52173913043478,45,55.52173913043478,23,88.04347826086956
34.5,46,57.5,23,92.0
36.52173913043478,47,59.52173913043478,23,96.04347826086956
38.58695652173913,48,61.58695652173913,23,100.17391304347827
40.69565217391305,49,63.69565217391305,23,104.3913043478261
42.84782608695652,50,65.84782608695653,23,108.69565217391305
45.04347826086956,51,68.04347826086956,23,113.08695652173913
47.28260869565217,52,70.28260869565217,23,117.56521739130434
49.56521739130435,53,72.56521739130434,23,122.1304347826087
51.891304347826086,54,74.8913043478261,23,126.78260869565217
54.26086956521739,55,77.26086956521739,23,131.52173913043478
56.673913043478265,56,79.67391304347827,23,136.34782608695653
59.1304347826087,57,82.1304347826087,23,141.2608695652174
61.6304347826087,58,84.6304347826087,23,146.2608695652174
64.17391304347827,59,87.17391304347827,23,151.34782608695653
66.76086956521739,60,89.76086956521739,23,156.52173913043478
69.3913043478261,61,92.3913043478261,23,161.7826086956522
72.06521739130434,62,95.06521739130434,23,167.1304347826087
74.78260869565217,63,97.78260869565217,23,172.56521739130434
77.54347826086956,64,100.54347826086956,23,178.08695652173913
80.34782608695652,65,103.34782608695652,23,183.69565217391303
83.19565217391305,66,106.19565217391305,23,189.3913043478261
86.08695652173913,67,109.08695652173913,23,195.17391304347825
89.02173913043478,68,112.02173913043478,23,201.04347826086956
92.0,69,115.0,23,207.0
95.02173913043478,70,118.02173913043478,23,213.04347826086956
98.08695652173913,71,121.08695652173913,23,219.17391304347825
101.19565217391305,72,124.19565217391305,23,225.3913043478261
104.34782608695652,73,127.34782608695652,23,231.69565217391303
107.54347826086956,74,130.54347826086956,23,238.08695652173913
110.78260869565217,75,133.7826086956522,23,244.56521739130434
114.06521739130434,76,137.06521739130434,23,251.1304347826087
117.3913043478261,77,140.3913043478261,23,257.7826086956522
120.7608695652174,78,143.7608695652174,23,264.5217391304348
124.17391304347825,79,147.17391304347825,23,271.3478260869565
127.63043478260869,80,150.6304347826087,23,278.2608695652174
131.1304347826087,81,154.1304347826087,23,285.2608695652174
134.67391304347825,82,157.67391304347825,23,292.3478260869565
138.2608695652174,83,161.2608695652174,23,299.5217391304348
141.8913043478261,84,164.8913043478261,23,306.7826086956522
145.56521739130434,85,168.56521739130434,23,314.1304347826087
149.2826086956522,86,172.2826086956522,23,321.5652173913044
153.04347826086956,87,176.04347826086956,23,329.0869565217391
156.84782608695653,88,179.84782608695653,23,336.69565217391306
160.69565217391303,89,183.69565217391303,23,344.39130434782606
164.58695652173913,90,187.58695652173913,23,352.17391304347825
168.52173913043478,91,191.52173913043478,23,360.04347826086956
172.5,92,195.5,23,368.0
176.52173913043478,93,199.52173913043478,23,376.04347826086956
180.58695652173913,94,203.58695652173913,23,384.17391304347825
184.69565217391303,95,207.69565217391303,23,392.39130434782606
188.84782608695653,96,211.84782608695653,23,400.69565217391306
193.04347826086956,97,216.04347826086956,23,409.0869565217391
197.2826086956522,98,220.2826086956522,23,417.5652173913044
201.56521739130434,99,224.56521739130434,23,426.1304347826087
205.8913043478261,100,228.8913043478261,23,434.7826086956522
