a,b,c
1.0100000000000016,51,51.010000000000005
2.039999999999999,52,52.04
3.09,53,53.09
4.16,54,54.16
5.25,55,55.25
6.359999999999999,56,56.36
7.490000000000002,57,57.49
8.64,58,58.64
9.810000000000002,59,59.81
11.0,60,61.0
12.21,61,62.21
13.439999999999998,62,63.44
14.689999999999998,63,64.69
15.96,64,65.96000000000001
17.25,65,67.25
18.560000000000002,66,68.56
19.89,67,69.89
21.240000000000002,68,71.24000000000001
22.61,69,72.61
24.0,70,74.0
25.409999999999997,71,75.41
26.840000000000003,72,76.84
28.29,73,78.28999999999999
29.759999999999998,74,79.75999999999999
31.25,75,81.25
32.76,76,82.75999999999999
34.29,77,84.28999999999999
35.84,78,85.84
37.41,79,87.41
39.0,80,89.0
40.61,81,90.61
42.239999999999995,82,92.24
43.89,83,93.89
45.56,84,95.56
47.25,85,97.25
48.959999999999994,86,98.96
50.69,87,100.69
52.44,88,102.44
54.209999999999994,89,104.21
56.0,90,106.0
57.81,91,107.81
59.64,92,109.64
61.489999999999995,93,111.49
63.36,94,113.36
65.25,95,115.25
67.16,96,117.16
69.09,97,119.09
71.04,98,121.04
73.01,99,123.01
75.0,100,125.0
