a,b,c
1.0238095238095237,22,22.023809523809526
2.095238095238095,23,23.095238095238095
3.2142857142857135,24,24.214285714285715
4.380952380952381,25,25.38095238095238
5.595238095238095,26,26.595238095238095
6.857142857142858,27,27.857142857142858
8.166666666666668,28,29.166666666666668
9.523809523809526,29,30.523809523809526
10.928571428571427,30,31.928571428571427
12.38095238095238,31,33.38095238095238
13.88095238095238,32,34.88095238095238
15.428571428571427,33,36.42857142857143
17.023809523809526,34,38.023809523809526
18.666666666666668,35,39.66666666666667
20.357142857142858,36,41.35714285714286
22.095238095238095,37,43.095238095238095
23.88095238095238,38,44.88095238095238
25.714285714285715,39,46.714285714285715
27.595238095238095,40,48.595238095238095
29.523809523809526,41,50.523809523809526
31.5,42,52.5
33.523809523809526,43,54.523809523809526
35.595238095238095,44,56.595238095238095
37.714285714285715,45,58.714285714285715
39.88095238095238,46,60.88095238095238
42.095238095238095,47,63.095238095238095
44.357142857142854,48,65.35714285714286
46.666666666666664,49,67.66666666666666
49.023809523809526,50,70.02380952380952
51.42857142857143,51,72.42857142857143
53.88095238095238,52,74.88095238095238
56.38095238095238,53,77.38095238095238
58.92857142857143,54,79.92857142857143
61.52380952380952,55,82.52380952380952
64.16666666666667,56,85.16666666666667
66.85714285714286,57,87.85714285714286
69.5952380952381,58,90.5952380952381
72.38095238095238,59,93.38095238095238
75.21428571428571,60,96.21428571428571
78.0952380952381,61,99.0952380952381
81.02380952380952,62,102.02380952380952
84.0,63,105.0
87.02380952380952,64,108.02380952380952
90.0952380952381,65,111.0952380952381
93.21428571428571,66,114.21428571428571
96.38095238095238,67,117.38095238095238
99.5952380952381,68,120.5952380952381
102.85714285714286,69,123.85714285714286
106.16666666666667,70,127.16666666666667
109.52380952380952,71,130.52380952380952
112.92857142857143,72,133.92857142857144
116.38095238095238,73,137.38095238095238
119.88095238095238,74,140.88095238095238
123.42857142857142,75,144.42857142857142
127.02380952380952,76,148.02380952380952
130.66666666666666,77,151.66666666666666
134.35714285714286,78,155.35714285714286
138.0952380952381,79,159.0952380952381
141.88095238095238,80,162.88095238095238
145.71428571428572,81,166.71428571428572
149.5952380952381,82,170.5952380952381
153.52380952380952,83,174.52380952380952
157.5,84,178.5
161.52380952380952,85,182.52380952380952
165.5952380952381,86,186.5952380952381
169.71428571428572,87,190.71428571428572
173.88095238095238,88,194.88095238095238
178.0952380952381,89,199.0952380952381
182.35714285714286,90,203.35714285714286
186.66666666666666,91,207.66666666666666
191.02380952380952,92,212.02380952380952
195.42857142857142,93,216.42857142857142
199.88095238095238,94,220.88095238095238
204.38095238095238,95,225.38095238095238
208.92857142857142,96,229.92857142857142
213.52380952380952,97,234.52380952380952
218.16666666666666,98,239.16666666666666
222.85714285714286,99,243.85714285714286
227.5952380952381,100,248.5952380952381
