a,b,c
1.0178571428571423,29,29.017857142857142
2.071428571428573,30,30.071428571428573
3.1607142857142847,31,31.160714285714285
4.285714285714285,32,32.285714285714285
5.446428571428573,33,33.44642857142857
6.642857142857142,34,34.64285714285714
7.875,35,35.875
9.142857142857142,36,37.14285714285714
10.446428571428573,37,38.44642857142857
11.785714285714285,38,39.785714285714285
13.160714285714285,39,41.160714285714285
14.571428571428573,40,42.57142857142857
16.017857142857142,41,44.01785714285714
17.5,42,45.5
19.017857142857146,43,47.017857142857146
20.57142857142857,44,48.57142857142857
22.160714285714285,45,50.160714285714285
23.785714285714285,46,51.785714285714285
25.44642857142857,47,53.44642857142857
27.142857142857146,48,55.142857142857146
28.875,49,56.875
30.642857142857146,50,58.642857142857146
32.44642857142857,51,60.44642857142857
34.285714285714285,52,62.285714285714285
36.160714285714285,53,64.16071428571428
38.07142857142857,54,66.07142857142857
40.017857142857146,55,68.01785714285714
42.0,56,70.0
44.017857142857146,57,72.01785714285714
46.07142857142857,58,74.07142857142857
48.160714285714285,59,76.16071428571428
50.28571428571429,60,78.28571428571429
52.44642857142857,61,80.44642857142857
54.64285714285714,62,82.64285714285714
56.875,63,84.875
59.14285714285714,64,87.14285714285714
61.44642857142857,65,89.44642857142857
63.78571428571429,66,91.78571428571429
66.16071428571429,67,94.16071428571429
68.57142857142857,68,96.57142857142857
71.01785714285714,69,99.01785714285714
73.5,70,101.5
76.01785714285714,71,104.01785714285714
78.57142857142857,72,106.57142857142857
81.16071428571429,73,109.16071428571429
83.78571428571429,74,111.78571428571429
86.44642857142857,75,114.44642857142857
89.14285714285714,76,117.14285714285714
91.875,77,119.875
94.64285714285714,78,122.64285714285714
97.44642857142857,79,125.44642857142857
100.28571428571429,80,128.28571428571428
103.16071428571429,81,131.16071428571428
106.07142857142857,82,134.07142857142856
109.01785714285714,83,137.01785714285714
112.0,84,140.0
115.01785714285714,85,143.01785714285714
118.07142857142858,86,146.07142857142858
121.16071428571428,87,149.16071428571428
124.28571428571428,88,152.28571428571428
127.44642857142858,89,155.44642857142858
130.64285714285714,90,158.64285714285714
133.875,91,161.875
137.14285714285714,92,165.14285714285714
140.44642857142858,93,168.44642857142858
143.78571428571428,94,171.78571428571428
147.16071428571428,95,175.16071428571428
150.57142857142858,96,178.57142857142858
154.01785714285714,97,182.01785714285714
157.5,98,185.5
161.01785714285714,99,189.01785714285714
164.57142857142858,100,192.57142857142858
