a,b,c,k,b^2/k
1.0172413793103452,30,30.017241379310345,29,31.03448275862069
2.068965517241381,31,31.06896551724138,29,33.13793103448276
3.155172413793103,32,32.1551724137931,29,35.310344827586206
4.275862068965516,33,33.275862068965516,29,37.55172413793103
5.431034482758619,34,34.43103448275862,29,39.86206896551724
6.620689655172413,35,35.62068965517241,29,42.241379310344826
7.844827586206897,36,36.8448275862069,29,44.689655172413794
9.103448275862068,37,38.103448275862064,29,47.206896551724135
10.396551724137932,38,39.396551724137936,29,49.793103448275865
11.724137931034484,39,40.724137931034484,29,52.44827586206897
13.086206896551722,40,42.08620689655172,29,55.172413793103445
14.482758620689655,41,43.48275862068965,29,57.96551724137931
15.913793103448278,42,44.91379310344828,29,60.827586206896555
17.379310344827587,43,46.37931034482759,29,63.758620689655174
18.879310344827587,44,47.87931034482759,29,66.75862068965517
20.413793103448278,45,49.41379310344828,29,69.82758620689656
21.98275862068966,46,50.98275862068966,29,72.96551724137932
23.586206896551722,47,52.58620689655172,29,76.17241379310344
25.224137931034484,48,54.224137931034484,29,79.44827586206897
26.89655172413793,49,55.89655172413793,29,82.79310344827586
28.60344827586207,50,57.60344827586207,29,86.20689655172414
30.344827586206897,51,59.3448275862069,29,89.6896551724138
32.12068965517241,52,61.12068965517241,29,93.24137931034483
33.93103448275862,53,62.93103448275862,29,96.86206896551724
35.775862068965516,54,64.77586206896552,29,100.55172413793103
37.6551724137931,55,66.65517241379311,29,104.3103448275862
39.56896551724138,56,68.56896551724138,29,108.13793103448276
41.51724137931034,57,70.51724137931035,29,112.03448275862068
43.5,58,72.5,29,116.0
45.51724137931034,59,74.51724137931035,29,120.03448275862068
47.56896551724138,60,76.56896551724138,29,124.13793103448276
49.65517241379311,61,78.65517241379311,29,128.31034482758622
51.77586206896552,62,80.77586206896552,29,132.55172413793105
53.93103448275862,63,82.93103448275862,29,136.86206896551724
56.12068965517241,64,85.12068965517241,29,141.24137931034483
58.34482758620689,65,87.34482758620689,29,145.68965517241378
60.603448275862064,66,89.60344827586206,29,150.20689655172413
62.896551724137936,67,91.89655172413794,29,154.79310344827587
65.22413793103448,68,94.22413793103448,29,159.44827586206895
67.58620689655173,69,96.58620689655173,29,164.17241379310346
69.98275862068965,70,98.98275862068965,29,168.9655172413793
72.41379310344827,71,101.41379310344827,29,173.82758620689654
74.87931034482759,72,103.87931034482759,29,178.75862068965517
77.37931034482759,73,106.37931034482759,29,183.75862068965517
79.91379310344827,74,108.91379310344827,29,188.82758620689654
82.48275862068965,75,111.48275862068965,29,193.9655172413793
85.08620689655173,76,114.08620689655173,29,199.17241379310346
87.72413793103448,77,116.72413793103448,29,204.44827586206895
90.39655172413794,78,119.39655172413794,29,209.79310344827587
93.10344827586206,79,122.10344827586206,29,215.20689655172413
95.84482758620689,80,124.84482758620689,29,220.68965517241378
98.62068965517241,81,127.62068965517241,29,226.24137931034483
101.43103448275862,82,130.4310344827586,29,231.86206896551724
104.27586206896552,83,133.27586206896552,29,237.55172413793105
107.15517241379311,84,136.1551724137931,29,243.31034482758622
110.06896551724138,85,139.0689655172414,29,249.13793103448276
113.01724137931035,86,142.01724137931035,29,255.0344827586207
116.0,87,145.0,29,261.0
119.01724137931035,88,148.01724137931035,29,267.0344827586207
122.06896551724137,89,151.06896551724137,29,273.13793103448273
125.15517241379311,90,154.1551724137931,29,279.3103448275862
128.27586206896552,91,157.27586206896552,29,285.55172413793105
131.43103448275863,92,160.43103448275863,29,291.86206896551727
134.6206896551724,93,163.6206896551724,29,298.2413793103448
137.8448275862069,94,166.8448275862069,29,304.6896551724138
141.10344827586206,95,170.10344827586206,29,311.2068965517241
144.39655172413794,96,173.39655172413794,29,317.7931034482759
147.72413793103448,97,176.72413793103448,29,324.44827586206895
151.08620689655172,98,180.08620689655172,29,331.17241379310343
154.48275862068965,99,183.48275862068965,29,337.9655172413793
157.91379310344828,100,186.91379310344828,29,344.82758620689657
