a,b,c
1.015625,33,33.015625
2.0625,34,34.0625
3.140625,35,35.140625
4.25,36,36.25
5.390625,37,37.390625
6.5625,38,38.5625
7.765625,39,39.765625
9.0,40,41.0
10.265625,41,42.265625
11.5625,42,43.5625
12.890625,43,44.890625
14.25,44,46.25
15.640625,45,47.640625
17.0625,46,49.0625
18.515625,47,50.515625
20.0,48,52.0
21.515625,49,53.515625
23.0625,50,55.0625
24.640625,51,56.640625
26.25,52,58.25
27.890625,53,59.890625
29.5625,54,61.5625
31.265625,55,63.265625
33.0,56,65.0
34.765625,57,66.765625
36.5625,58,68.5625
38.390625,59,70.390625
40.25,60,72.25
42.140625,61,74.140625
44.0625,62,76.0625
46.015625,63,78.015625
48.0,64,80.0
50.015625,65,82.015625
52.0625,66,84.0625
54.140625,67,86.140625
56.25,68,88.25
58.390625,69,90.390625
60.5625,70,92.5625
62.765625,71,94.765625
65.0,72,97.0
67.265625,73,99.265625
69.5625,74,101.5625
71.890625,75,103.890625
74.25,76,106.25
76.640625,77,108.640625
79.0625,78,111.0625
81.515625,79,113.515625
84.0,80,116.0
86.515625,81,118.515625
89.0625,82,121.0625
91.640625,83,123.640625
94.25,84,126.25
96.890625,85,128.890625
99.5625,86,131.5625
102.265625,87,134.265625
105.0,88,137.0
107.765625,89,139.765625
110.5625,90,142.5625
113.390625,91,145.390625
116.25,92,148.25
119.140625,93,151.140625
122.0625,94,154.0625
125.015625,95,157.015625
128.0,96,160.0
131.015625,97,163.015625
134.0625,98,166.0625
137.140625,99,169.140625
140.25,100,172.25
