a,b,c
1.0057471264367805,88,88.00574712643677
2.0229885057471293,89,89.02298850574712
3.051724137931032,90,90.05172413793103
4.091954022988503,91,91.0919540229885
5.143678160919542,92,92.14367816091954
6.206896551724135,93,93.20689655172413
7.281609195402297,94,94.2816091954023
8.367816091954026,95,95.36781609195403
9.46551724137931,96,96.4655172413793
10.574712643678161,97,97.57471264367817
11.695402298850574,98,98.69540229885058
12.827586206896555,99,99.82758620689656
13.97126436781609,100,100.97126436781609
