a,b,c
1.01923076923077,27,27.01923076923077
2.0769230769230766,28,28.076923076923077
3.1730769230769234,29,29.173076923076923
4.307692307692307,30,30.307692307692307
5.48076923076923,31,31.48076923076923
6.692307692307693,32,32.69230769230769
7.942307692307693,33,33.94230769230769
9.23076923076923,34,35.230769230769226
10.557692307692307,35,36.55769230769231
11.923076923076923,36,37.92307692307692
13.326923076923077,37,39.32692307692308
14.76923076923077,38,40.769230769230774
16.25,39,42.25
17.76923076923077,40,43.769230769230774
19.32692307692308,41,45.32692307692308
20.92307692307692,42,46.92307692307692
22.557692307692307,43,48.55769230769231
24.230769230769234,44,50.23076923076923
25.942307692307693,45,51.94230769230769
27.692307692307693,46,53.69230769230769
29.480769230769234,47,55.48076923076923
31.307692307692307,48,57.30769230769231
33.17307692307692,49,59.17307692307692
35.07692307692308,50,61.07692307692308
37.01923076923077,51,63.01923076923077
39.0,52,65.0
41.01923076923077,53,67.01923076923077
43.07692307692308,54,69.07692307692308
45.17307692307692,55,71.17307692307692
47.30769230769231,56,73.3076923076923
49.48076923076923,57,75.48076923076923
51.69230769230769,58,77.6923076923077
53.94230769230769,59,79.9423076923077
56.230769230769226,60,82.23076923076923
58.55769230769231,61,84.5576923076923
60.92307692307692,62,86.92307692307692
63.32692307692308,63,89.32692307692308
65.76923076923077,64,91.76923076923077
68.25,65,94.25
70.76923076923077,66,96.76923076923077
73.32692307692308,67,99.32692307692308
75.92307692307692,68,101.92307692307692
78.5576923076923,69,104.5576923076923
81.23076923076923,70,107.23076923076923
83.9423076923077,71,109.9423076923077
86.6923076923077,72,112.6923076923077
89.48076923076923,73,115.48076923076923
92.3076923076923,74,118.3076923076923
95.17307692307692,75,121.17307692307692
98.07692307692308,76,124.07692307692308
101.01923076923077,77,127.01923076923077
104.0,78,130.0
107.01923076923077,79,133.01923076923077
110.07692307692308,80,136.0769230769231
113.17307692307692,81,139.1730769230769
116.30769230769232,82,142.30769230769232
119.48076923076923,83,145.48076923076923
122.69230769230768,84,148.69230769230768
125.94230769230768,85,151.94230769230768
129.23076923076923,86,155.23076923076923
132.55769230769232,87,158.55769230769232
135.92307692307693,88,161.92307692307693
139.32692307692307,89,165.32692307692307
142.76923076923077,90,168.76923076923077
146.25,91,172.25
149.76923076923077,92,175.76923076923077
153.32692307692307,93,179.32692307692307
156.92307692307693,94,182.92307692307693
160.55769230769232,95,186.55769230769232
164.23076923076923,96,190.23076923076923
167.94230769230768,97,193.94230769230768
171.69230769230768,98,197.69230769230768
175.48076923076923,99,201.48076923076923
179.30769230769232,100,205.30769230769232
