a,b,c,k,b^2/k
1.0084745762711869,60,60.00847457627118,59,61.016949152542374
2.0338983050847474,61,61.03389830508475,59,63.067796610169495
3.076271186440678,62,62.07627118644068,59,65.15254237288136
4.135593220338983,63,63.13559322033898,59,67.27118644067797
5.211864406779661,64,64.21186440677965,59,69.42372881355932
6.305084745762713,65,65.30508474576271,59,71.61016949152543
7.4152542372881385,66,66.41525423728814,59,73.83050847457628
8.54237288135593,67,67.54237288135593,59,76.08474576271186
9.686440677966104,68,68.6864406779661,59,78.37288135593221
10.847457627118644,69,69.84745762711864,59,80.69491525423729
12.025423728813557,70,71.02542372881356,59,83.05084745762711
13.220338983050844,71,72.22033898305085,59,85.44067796610169
14.432203389830505,72,73.4322033898305,59,87.86440677966101
15.66101694915254,73,74.66101694915254,59,90.32203389830508
16.906779661016948,74,75.90677966101694,59,92.8135593220339
18.16949152542373,75,77.16949152542372,59,95.33898305084746
19.44915254237288,76,78.44915254237287,59,97.89830508474576
20.74576271186441,77,79.74576271186442,59,100.49152542372882
22.059322033898304,78,81.0593220338983,59,103.11864406779661
23.389830508474574,79,82.38983050847457,59,105.77966101694915
24.737288135593218,80,83.73728813559322,59,108.47457627118644
26.101694915254235,81,85.10169491525423,59,111.20338983050847
27.483050847457626,82,86.48305084745763,59,113.96610169491525
28.88135593220339,83,87.88135593220339,59,116.76271186440678
30.296610169491522,84,89.29661016949152,59,119.59322033898304
31.728813559322035,85,90.72881355932203,59,122.45762711864407
33.17796610169491,86,92.17796610169492,59,125.35593220338983
34.64406779661017,87,93.64406779661017,59,128.28813559322035
36.12711864406779,88,95.12711864406779,59,131.25423728813558
37.62711864406779,89,96.62711864406779,59,134.25423728813558
39.14406779661017,90,98.14406779661017,59,137.28813559322035
40.67796610169492,91,99.67796610169492,59,140.35593220338984
42.228813559322035,92,101.22881355932203,59,143.45762711864407
43.79661016949153,93,102.79661016949153,59,146.59322033898306
45.38135593220339,94,104.38135593220339,59,149.76271186440678
46.98305084745763,95,105.98305084745763,59,152.96610169491527
48.60169491525424,96,107.60169491525424,59,156.20338983050848
50.23728813559322,97,109.23728813559322,59,159.47457627118644
51.889830508474574,98,110.88983050847457,59,162.77966101694915
53.55932203389831,99,112.55932203389831,59,166.11864406779662
55.2457627118644,100,114.2457627118644,59,169.4915254237288
