a,b,c
1.5,2,2.5
4.0,3,5.0
7.5,4,8.5
12.0,5,13.0
17.5,6,18.5
24.0,7,25.0
31.5,8,32.5
40.0,9,41.0
49.5,10,50.5
60.0,11,61.0
71.5,12,72.5
84.0,13,85.0
97.5,14,98.5
112.0,15,113.0
127.5,16,128.5
144.0,17,145.0
161.5,18,162.5
180.0,19,181.0
199.5,20,200.5
220.0,21,221.0
241.5,22,242.5
264.0,23,265.0
287.5,24,288.5
312.0,25,313.0
337.5,26,338.5
364.0,27,365.0
391.5,28,392.5
420.0,29,421.0
449.5,30,450.5
480.0,31,481.0
511.5,32,512.5
544.0,33,545.0
577.5,34,578.5
612.0,35,613.0
647.5,36,648.5
684.0,37,685.0
721.5,38,722.5
760.0,39,761.0
799.5,40,800.5
840.0,41,841.0
881.5,42,882.5
924.0,43,925.0
967.5,44,968.5
1012.0,45,1013.0
1057.5,46,1058.5
1104.0,47,1105.0
1151.5,48,1152.5
1200.0,49,1201.0
1249.5,50,1250.5
1300.0,51,1301.0
1351.5,52,1352.5
1404.0,53,1405.0
1457.5,54,1458.5
1512.0,55,1513.0
1567.5,56,1568.5
1624.0,57,1625.0
1681.5,58,1682.5
1740.0,59,1741.0
1799.5,60,1800.5
1860.0,61,1861.0
1921.5,62,1922.5
1984.0,63,1985.0
2047.5,64,2048.5
2112.0,65,2113.0
2177.5,66,2178.5
2244.0,67,2245.0
2311.5,68,2312.5
2380.0,69,2381.0
2449.5,70,2450.5
2520.0,71,2521.0
2591.5,72,2592.5
2664.0,73,2665.0
2737.5,74,2738.5
2812.0,75,2813.0
2887.5,76,2888.5
2964.0,77,2965.0
3041.5,78,3042.5
3120.0,79,3121.0
3199.5,80,3200.5
3280.0,81,3281.0
3361.5,82,3362.5
3444.0,83,3445.0
3527.5,84,3528.5
3612.0,85,3613.0
3697.5,86,3698.5
3784.0,87,3785.0
3871.5,88,3872.5
3960.0,89,3961.0
4049.5,90,4050.5
4140.0,91,4141.0
4231.5,92,4232.5
4324.0,93,4325.0
4417.5,94,4418.5
4512.0,95,4513.0
4607.5,96,4608.5
4704.0,97,4705.0
4801.5,98,4802.5
4900.0,99,4901.0
4999.5,100,5000.5
