a,b,c
1.011627906976745,44,44.01162790697674
2.046511627906977,45,45.04651162790698
3.1046511627906987,46,46.1046511627907
4.186046511627907,47,47.18604651162791
5.290697674418606,48,48.29069767441861
6.418604651162791,49,49.418604651162795
7.5697674418604635,50,50.56976744186046
8.74418604651163,51,51.74418604651163
9.941860465116278,52,52.94186046511628
11.162790697674417,53,54.16279069767442
12.406976744186046,54,55.406976744186046
13.674418604651166,55,56.674418604651166
14.965116279069768,56,57.96511627906977
16.27906976744186,57,59.27906976744186
17.616279069767444,58,60.616279069767444
18.97674418604651,59,61.97674418604651
20.360465116279073,60,63.36046511627907
21.76744186046512,61,64.76744186046511
23.19767441860465,62,66.19767441860465
24.651162790697676,63,67.65116279069767
26.127906976744185,64,69.12790697674419
27.627906976744185,65,70.62790697674419
29.151162790697676,66,72.15116279069767
30.69767441860465,67,73.69767441860465
32.26744186046512,68,75.26744186046511
33.86046511627907,69,76.86046511627907
35.47674418604651,70,78.47674418604652
37.116279069767444,71,80.11627906976744
38.77906976744186,72,81.77906976744185
40.46511627906977,73,83.46511627906978
42.174418604651166,74,85.17441860465117
43.90697674418605,75,86.90697674418605
45.662790697674424,76,88.66279069767442
47.44186046511628,77,90.44186046511628
49.24418604651163,78,92.24418604651163
51.06976744186046,79,94.06976744186046
52.918604651162795,80,95.9186046511628
54.79069767441861,81,97.79069767441861
56.68604651162791,82,99.68604651162791
58.6046511627907,83,101.6046511627907
60.54651162790698,84,103.54651162790698
62.51162790697674,85,105.51162790697674
64.5,86,107.5
66.51162790697674,87,109.51162790697674
68.54651162790698,88,111.54651162790698
70.6046511627907,89,113.6046511627907
72.68604651162791,90,115.68604651162791
74.79069767441861,91,117.79069767441861
76.9186046511628,92,119.9186046511628
79.06976744186046,93,122.06976744186046
81.24418604651163,94,124.24418604651163
83.44186046511628,95,126.44186046511628
85.66279069767442,96,128.66279069767444
87.90697674418605,97,130.90697674418607
90.17441860465117,98,133.17441860465118
92.46511627906976,99,135.46511627906978
94.77906976744185,100,137.77906976744185
