a,b,c,k,b^2/k
1.0060975609756113,83,83.0060975609756,82,84.01219512195122
2.024390243902438,84,84.02439024390245,82,86.04878048780488
3.0548780487804876,85,85.0548780487805,82,88.10975609756098
4.097560975609753,86,86.09756097560975,82,90.1951219512195
5.152439024390247,87,87.15243902439025,82,92.3048780487805
6.2195121951219505,88,88.21951219512195,82,94.4390243902439
7.298780487804876,89,89.29878048780488,82,96.59756097560975
8.390243902439025,90,90.39024390243902,82,98.78048780487805
9.493902439024389,91,91.4939024390244,82,100.98780487804878
10.609756097560975,92,92.60975609756098,82,103.21951219512195
11.737804878048777,93,93.73780487804878,82,105.47560975609755
12.878048780487802,94,94.8780487804878,82,107.7560975609756
14.03048780487805,95,96.03048780487805,82,110.0609756097561
15.195121951219512,96,97.1951219512195,82,112.39024390243902
16.371951219512198,97,98.3719512195122,82,114.7439024390244
17.5609756097561,98,99.5609756097561,82,117.1219512195122
18.762195121951223,99,100.76219512195122,82,119.52439024390245
19.975609756097562,100,101.97560975609755,82,121.95121951219512
