a,b,c,k,b^2/k
1.0069444444444429,73,73.00694444444444,72,74.01388888888889
2.0277777777777786,74,74.02777777777777,72,76.05555555555556
3.0625,75,75.0625,72,78.125
4.111111111111114,76,76.11111111111111,72,80.22222222222223
5.173611111111114,77,77.17361111111111,72,82.34722222222223
6.25,78,78.25,72,84.5
7.340277777777779,79,79.34027777777777,72,86.68055555555556
8.444444444444443,80,80.44444444444444,72,88.88888888888889
9.5625,81,81.5625,72,91.125
10.694444444444443,82,82.69444444444444,72,93.38888888888889
11.840277777777779,83,83.84027777777777,72,95.68055555555556
13.0,84,85.0,72,98.0
14.173611111111114,85,86.17361111111111,72,100.34722222222223
15.361111111111114,86,87.36111111111111,72,102.72222222222223
16.5625,87,88.5625,72,105.125
17.77777777777778,88,89.77777777777777,72,107.55555555555556
19.006944444444443,89,91.00694444444444,72,110.01388888888889
20.25,90,92.25,72,112.5
21.506944444444443,91,93.50694444444444,72,115.01388888888889
22.77777777777778,92,94.77777777777777,72,117.55555555555556
24.0625,93,96.0625,72,120.125
25.361111111111114,94,97.36111111111111,72,122.72222222222223
26.673611111111114,95,98.67361111111111,72,125.34722222222223
28.0,96,100.0,72,128.0
29.34027777777777,97,101.34027777777777,72,130.68055555555554
30.694444444444443,98,102.69444444444444,72,133.38888888888889
32.0625,99,104.0625,72,136.125
33.44444444444444,100,105.44444444444444,72,138.88888888888889
