a,b,c
1.0064102564102555,79,79.00641025641025
2.025641025641029,80,80.02564102564102
3.0576923076923066,81,81.0576923076923
4.102564102564102,82,82.1025641025641
5.160256410256409,83,83.16025641025641
6.2307692307692335,84,84.23076923076923
7.314102564102562,85,85.31410256410257
8.410256410256409,86,86.41025641025641
9.519230769230766,87,87.51923076923077
10.641025641025642,88,88.64102564102564
11.775641025641029,89,89.77564102564102
12.92307692307692,90,90.92307692307692
14.083333333333336,91,92.08333333333334
15.256410256410255,92,93.25641025641025
16.442307692307693,93,94.4423076923077
17.641025641025642,94,95.64102564102564
18.852564102564102,95,96.8525641025641
20.07692307692308,96,98.07692307692308
21.314102564102562,97,99.31410256410257
22.564102564102562,98,100.56410256410257
23.82692307692308,99,101.82692307692308
25.102564102564102,100,103.1025641025641
