a,b,c,k,b^2/k
1.014705882352942,35,35.01470588235294,34,36.029411764705884
2.0588235294117645,36,36.05882352941177,34,38.11764705882353
3.132352941176471,37,37.13235294117647,34,40.26470588235294
4.235294117647058,38,38.23529411764706,34,42.470588235294116
5.367647058823529,39,39.36764705882353,34,44.73529411764706
6.529411764705884,40,40.529411764705884,34,47.05882352941177
7.720588235294116,41,41.720588235294116,34,49.44117647058823
8.941176470588236,42,42.94117647058823,34,51.88235294117647
10.191176470588236,43,44.19117647058823,34,54.38235294117647
11.470588235294116,44,45.470588235294116,34,56.94117647058823
12.779411764705884,45,46.779411764705884,34,59.55882352941177
14.117647058823529,46,48.11764705882353,34,62.23529411764706
15.485294117647058,47,49.48529411764706,34,64.97058823529412
16.88235294117647,48,50.88235294117647,34,67.76470588235294
18.308823529411768,49,52.30882352941177,34,70.61764705882354
19.764705882352942,50,53.76470588235294,34,73.52941176470588
21.25,51,55.25,34,76.5
22.764705882352942,52,56.76470588235294,34,79.52941176470588
24.308823529411768,53,58.30882352941177,34,82.61764705882354
25.88235294117647,54,59.88235294117647,34,85.76470588235294
27.485294117647058,55,61.48529411764706,34,88.97058823529412
29.11764705882353,56,63.11764705882353,34,92.23529411764706
30.779411764705884,57,64.77941176470588,34,95.55882352941177
32.470588235294116,58,66.47058823529412,34,98.94117647058823
34.19117647058823,59,68.19117647058823,34,102.38235294117646
35.94117647058823,60,69.94117647058823,34,105.88235294117646
37.720588235294116,61,71.72058823529412,34,109.44117647058823
39.529411764705884,62,73.52941176470588,34,113.05882352941177
41.36764705882353,63,75.36764705882354,34,116.73529411764706
43.23529411764706,64,77.23529411764706,34,120.47058823529412
45.13235294117647,65,79.13235294117646,34,124.26470588235294
47.05882352941177,66,81.05882352941177,34,128.11764705882354
49.01470588235294,67,83.01470588235294,34,132.02941176470588
51.0,68,85.0,34,136.0
53.01470588235294,69,87.01470588235294,34,140.02941176470588
55.05882352941177,70,89.05882352941177,34,144.11764705882354
57.132352941176464,71,91.13235294117646,34,148.26470588235293
59.23529411764706,72,93.23529411764706,34,152.47058823529412
61.367647058823536,73,95.36764705882354,34,156.73529411764707
63.529411764705884,74,97.52941176470588,34,161.05882352941177
65.72058823529412,75,99.72058823529412,34,165.44117647058823
67.94117647058823,76,101.94117647058823,34,169.88235294117646
70.19117647058823,77,104.19117647058823,34,174.38235294117646
72.47058823529412,78,106.47058823529412,34,178.94117647058823
74.77941176470588,79,108.77941176470588,34,183.55882352941177
77.11764705882354,80,111.11764705882354,34,188.23529411764707
79.48529411764706,81,113.48529411764706,34,192.97058823529412
81.88235294117646,82,115.88235294117646,34,197.76470588235293
84.30882352941177,83,118.30882352941177,34,202.61764705882354
86.76470588235294,84,120.76470588235294,34,207.52941176470588
89.25,85,123.25,34,212.5
91.76470588235294,86,125.76470588235294,34,217.52941176470588
94.30882352941177,87,128.30882352941177,34,222.61764705882354
96.88235294117646,88,130.88235294117646,34,227.76470588235293
99.48529411764706,89,133.48529411764707,34,232.97058823529412
102.11764705882354,90,136.11764705882354,34,238.23529411764707
104.77941176470588,91,138.77941176470588,34,243.55882352941177
107.47058823529412,92,141.47058823529412,34,248.94117647058823
110.19117647058823,93,144.19117647058823,34,254.38235294117646
112.94117647058823,94,146.94117647058823,34,259.88235294117646
115.72058823529412,95,149.72058823529412,34,265.44117647058823
118.52941176470588,96,152.52941176470588,34,271.05882352941177
121.36764705882354,97,155.36764705882354,34,276.7352941176471
124.23529411764707,98,158.23529411764707,34,282.47058823529414
127.13235294117646,99,161.13235294117646,34,288.2647058823529
130.05882352941177,100,164.05882352941177,34,294.11764705882354
