a,b,c
1.125,5,5.125
2.5,6,6.5
4.125,7,8.125
6.0,8,10.0
8.125,9,12.125
10.5,10,14.5
13.125,11,17.125
16.0,12,20.0
19.125,13,23.125
22.5,14,26.5
26.125,15,30.125
30.0,16,34.0
34.125,17,38.125
38.5,18,42.5
43.125,19,47.125
48.0,20,52.0
53.125,21,57.125
58.5,22,62.5
64.125,23,68.125
70.0,24,74.0
76.125,25,80.125
82.5,26,86.5
89.125,27,93.125
96.0,28,100.0
103.125,29,107.125
110.5,30,114.5
118.125,31,122.125
126.0,32,130.0
134.125,33,138.125
142.5,34,146.5
151.125,35,155.125
160.0,36,164.0
169.125,37,173.125
178.5,38,182.5
188.125,39,192.125
198.0,40,202.0
208.125,41,212.125
218.5,42,222.5
229.125,43,233.125
240.0,44,244.0
251.125,45,255.125
262.5,46,266.5
274.125,47,278.125
286.0,48,290.0
298.125,49,302.125
310.5,50,314.5
323.125,51,327.125
336.0,52,340.0
349.125,53,353.125
362.5,54,366.5
376.125,55,380.125
390.0,56,394.0
404.125,57,408.125
418.5,58,422.5
433.125,59,437.125
448.0,60,452.0
463.125,61,467.125
478.5,62,482.5
494.125,63,498.125
510.0,64,514.0
526.125,65,530.125
542.5,66,546.5
559.125,67,563.125
576.0,68,580.0
593.125,69,597.125
610.5,70,614.5
628.125,71,632.125
646.0,72,650.0
664.125,73,668.125
682.5,74,686.5
701.125,75,705.125
720.0,76,724.0
739.125,77,743.125
758.5,78,762.5
778.125,79,782.125
798.0,80,802.0
818.125,81,822.125
838.5,82,842.5
859.125,83,863.125
880.0,84,884.0
901.125,85,905.125
922.5,86,926.5
944.125,87,948.125
966.0,88,970.0
988.125,89,992.125
1010.5,90,1014.5
1033.125,91,1037.125
1056.0,92,1060.0
1079.125,93,1083.125
1102.5,94,1106.5
1126.125,95,1130.125
1150.0,96,1154.0
1174.125,97,1178.125
1198.5,98,1202.5
1223.125,99,1227.125
1248.0,100,1252.0
