a,b,c,k,b^2/k
1.0166666666666657,31,31.016666666666666,30,32.03333333333333
2.0666666666666664,32,32.06666666666666,30,34.13333333333333
3.1499999999999986,33,33.15,30,36.3
4.266666666666666,34,34.266666666666666,30,38.53333333333333
5.416666666666668,35,35.41666666666667,30,40.833333333333336
6.600000000000001,36,36.6,30,43.2
7.816666666666666,37,37.81666666666666,30,45.63333333333333
9.066666666666666,38,39.06666666666666,30,48.13333333333333
10.350000000000001,39,40.35,30,50.7
11.666666666666668,40,41.66666666666667,30,53.333333333333336
13.016666666666666,41,43.016666666666666,30,56.03333333333333
14.399999999999999,42,44.4,30,58.8
15.816666666666666,43,45.81666666666666,30,61.63333333333333
17.266666666666666,44,47.266666666666666,30,64.53333333333333
18.75,45,48.75,30,67.5
20.266666666666666,46,50.266666666666666,30,70.53333333333333
21.81666666666667,47,51.81666666666667,30,73.63333333333334
23.4,48,53.4,30,76.8
25.016666666666666,49,55.016666666666666,30,80.03333333333333
26.666666666666664,50,56.666666666666664,30,83.33333333333333
28.35,51,58.35,30,86.7
30.06666666666667,52,60.06666666666667,30,90.13333333333334
31.81666666666667,53,61.81666666666667,30,93.63333333333334
33.6,54,63.6,30,97.2
35.416666666666664,55,65.41666666666666,30,100.83333333333333
37.266666666666666,56,67.26666666666667,30,104.53333333333333
39.15,57,69.15,30,108.3
41.06666666666667,58,71.06666666666666,30,112.13333333333334
43.016666666666666,59,73.01666666666667,30,116.03333333333333
45.0,60,75.0,30,120.0
47.016666666666666,61,77.01666666666667,30,124.03333333333333
49.06666666666666,62,79.06666666666666,30,128.13333333333333
51.150000000000006,63,81.15,30,132.3
53.266666666666666,64,83.26666666666667,30,136.53333333333333
55.41666666666667,65,85.41666666666667,30,140.83333333333334
57.599999999999994,66,87.6,30,145.2
59.81666666666666,67,89.81666666666666,30,149.63333333333333
62.06666666666666,68,92.06666666666666,30,154.13333333333333
64.35,69,94.35,30,158.7
66.66666666666667,70,96.66666666666667,30,163.33333333333334
69.01666666666667,71,99.01666666666667,30,168.03333333333333
71.4,72,101.4,30,172.8
73.81666666666666,73,103.81666666666666,30,177.63333333333333
76.26666666666667,74,106.26666666666667,30,182.53333333333333
78.75,75,108.75,30,187.5
81.26666666666667,76,111.26666666666667,30,192.53333333333333
83.81666666666666,77,113.81666666666666,30,197.63333333333333
86.4,78,116.4,30,202.8
89.01666666666667,79,119.01666666666667,30,208.03333333333333
91.66666666666667,80,121.66666666666667,30,213.33333333333334
94.35,81,124.35,30,218.7
97.06666666666666,82,127.06666666666666,30,224.13333333333333
99.81666666666666,83,129.81666666666666,30,229.63333333333333
102.6,84,132.6,30,235.2
105.41666666666667,85,135.41666666666669,30,240.83333333333334
108.26666666666667,86,138.26666666666665,30,246.53333333333333
111.15,87,141.15,30,252.3
114.06666666666666,88,144.06666666666666,30,258.1333333333333
117.01666666666668,89,147.01666666666668,30,264.03333333333336
120.0,90,150.0,30,270.0
123.01666666666668,91,153.01666666666668,30,276.03333333333336
126.06666666666666,92,156.06666666666666,30,282.1333333333333
129.15,93,159.15,30,288.3
132.26666666666668,94,162.26666666666668,30,294.53333333333336
135.41666666666666,95,165.41666666666666,30,300.8333333333333
138.6,96,168.6,30,307.2
141.81666666666666,97,171.81666666666666,30,313.6333333333333
145.06666666666666,98,175.06666666666666,30,320.1333333333333
148.35,99,178.35,30,326.7
151.66666666666666,100,181.66666666666666,30,333.3333333333333
