a,b,c
1.0151515151515156,34,34.015151515151516
2.0606060606060623,35,35.06060606060606
3.1363636363636367,36,36.13636363636364
4.242424242424242,37,37.24242424242424
5.378787878787879,38,38.378787878787875
6.545454545454547,39,39.54545454545455
7.742424242424242,40,40.74242424242424
8.969696969696969,41,41.96969696969697
10.227272727272727,42,43.22727272727273
11.515151515151516,43,44.515151515151516
12.833333333333332,44,45.83333333333333
14.181818181818183,45,47.18181818181819
15.560606060606062,46,48.56060606060606
16.96969696969697,47,49.96969696969697
18.409090909090907,48,51.40909090909091
19.878787878787875,49,52.878787878787875
21.378787878787875,50,54.378787878787875
22.909090909090907,51,55.90909090909091
24.46969696969697,52,57.46969696969697
26.060606060606062,53,59.06060606060606
27.68181818181818,54,60.68181818181818
29.333333333333336,55,62.333333333333336
31.015151515151516,56,64.01515151515152
32.72727272727273,57,65.72727272727272
34.46969696969697,58,67.46969696969697
36.24242424242424,59,69.24242424242425
38.04545454545455,60,71.04545454545455
39.878787878787875,61,72.87878787878788
41.74242424242424,62,74.74242424242425
43.63636363636363,63,76.63636363636363
45.56060606060606,64,78.56060606060606
47.515151515151516,65,80.51515151515152
49.5,66,82.5
51.515151515151516,67,84.51515151515152
53.56060606060606,68,86.56060606060606
55.63636363636364,69,88.63636363636364
57.74242424242425,70,90.74242424242425
59.878787878787875,71,92.87878787878788
62.04545454545455,72,95.04545454545455
64.24242424242425,73,97.24242424242425
66.46969696969697,74,99.46969696969697
68.72727272727273,75,101.72727272727273
71.01515151515152,76,104.01515151515152
73.33333333333333,77,106.33333333333333
75.68181818181819,78,108.68181818181819
78.06060606060606,79,111.06060606060606
80.46969696969697,80,113.46969696969697
82.9090909090909,81,115.9090909090909
85.37878787878788,82,118.37878787878788
87.87878787878788,83,120.87878787878788
90.4090909090909,84,123.4090909090909
92.96969696969697,85,125.96969696969697
95.56060606060606,86,128.56060606060606
98.18181818181819,87,131.1818181818182
100.83333333333333,88,133.83333333333331
103.51515151515152,89,136.5151515151515
106.22727272727273,90,139.22727272727275
108.96969696969697,91,141.96969696969697
111.74242424242425,92,144.74242424242425
114.54545454545453,93,147.54545454545453
117.37878787878788,94,150.37878787878788
120.24242424242425,95,153.24242424242425
123.13636363636363,96,156.13636363636363
126.06060606060606,97,159.06060606060606
129.0151515151515,98,162.0151515151515
132.0,99,165.0
135.0151515151515,100,168.0151515151515
